Reynolds_Number,Lambda_0,Lambda_1,L1_Norm_Laminar,L1_Norm_Sharded,Eigenvalue_Gap
2587614.2451417814,0.003119337,0.03752452350478754,1.437263603988176,1.437263603988176,0.03440518650478754
2590072.7859922727,0.003119337,0.03750634374842982,1.4378412933524864,1.4378412933524864,0.03438700674842982
2592531.3268427635,0.003119337,0.0374881543756954,1.4384195259215176,1.4384195259215176,0.0343688173756954
2594989.8676932547,0.003119337,0.037469955371308046,1.4389983028907762,1.4389983028907762,0.034350618371308046
2597448.4085437455,0.003119337,0.03745174671995105,1.4395776254595283,1.4395776254595283,0.03433240971995105
2599906.949394237,0.003119337,0.03743352840626707,1.4401574948308156,1.4401574948308156,0.03431419140626707
2602365.4902447276,0.003119337,0.03741530041485798,1.4407379122114707,1.4407379122114707,0.03429596341485798
2604824.031095219,0.003119337,0.037397062730284675,1.4413188788121356,1.4413188788121356,0.034277725730284675
2607282.5719457096,0.003119337,0.037378815337067016,1.4419003958472745,1.4419003958472745,0.034259478337067016
2609741.1127962004,0.003119337,0.03736055821968356,1.4424824645351926,1.4424824645351926,0.03424122121968356
2612199.6536466917,0.003119337,0.03734229136257149,1.4430650860980523,1.4430650860980523,0.034222954362571494
2614658.1944971825,0.003119337,0.03732401475012644,1.4436482617618893,1.4436482617618893,0.03420467775012644
2617116.7353476738,0.003119337,0.03730572836670232,1.4442319927566287,1.4442319927566287,0.03418639136670232
2619575.2761981646,0.003119337,0.03728743219661116,1.4448162803161027,1.4448162803161027,0.03416809519661116
2622033.817048656,0.003119337,0.03726912622412298,1.4454011256780677,1.4454011256780677,0.03414978922412298
2624492.3578991466,0.003119337,0.03725081043346563,1.445986530084219,1.445986530084219,0.03413147343346563
2626950.8987496374,0.003119337,0.03723248480882459,1.4465724947802105,1.4465724947802105,0.03411314780882459
2629409.4396001287,0.003119337,0.03721414933434285,1.4471590210156706,1.4471590210156706,0.03409481233434285
2631867.9804506195,0.003119337,0.03719580399412075,1.4477461100442184,1.4477461100442184,0.03407646699412075
2634326.5213011107,0.003119337,0.0371774487722158,1.4483337631234827,1.4483337631234827,0.0340581117722158
2636785.0621516015,0.003119337,0.037159083652642526,1.4489219815151186,1.4489219815151186,0.034039746652642526
2639243.603002093,0.003119337,0.03714070861937231,1.4495107664848248,1.4495107664848248,0.03402137161937231
2641702.1438525836,0.003119337,0.03712232365633323,1.4501001193023606,1.4501001193023606,0.03400298665633323
2644160.684703075,0.003119337,0.03710392874740987,1.4506900412415655,1.4506900412415655,0.03398459174740987
2646619.2255535657,0.003119337,0.037085523876443205,1.4512805335803742,1.4512805335803742,0.033966186876443205
2649077.766404057,0.003119337,0.03706710902723039,1.451871597600837,1.451871597600837,0.03394777202723039
2651536.3072545477,0.003119337,0.037048684183524624,1.452463234589136,1.452463234589136,0.033929347183524625
2653994.8481050385,0.003119337,0.037030249329034946,1.453055445835604,1.453055445835604,0.033910912329034947
2656453.38895553,0.003119337,0.0370118044474261,1.4536482326347422,1.4536482326347422,0.0338924674474261
2658911.9298060206,0.003119337,0.03699334952231836,1.4542415962852382,1.4542415962852382,0.03387401252231836
2661370.470656512,0.003119337,0.03697488453728737,1.4548355380899858,1.4548355380899858,0.03385554753728737
2663829.0115070026,0.003119337,0.036956409475863934,1.455430059356101,1.455430059356101,0.033837072475863934
2666287.552357494,0.003119337,0.03693792432153388,1.4560251613949424,1.4560251613949424,0.03381858732153388
2668746.0932079847,0.003119337,0.03691942905773789,1.4566208455221294,1.4566208455221294,0.03380009205773789
2671204.6340584755,0.003119337,0.036900923667871295,1.4572171130575604,1.4572171130575604,0.033781586667871295
2673663.1749089668,0.003119337,0.036882408135283935,1.4578139653254323,1.4578139653254323,0.033763071135283935
